2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,countryCode,seriesCode,sdg,seriesName,group,observations,budget,goal,population,obsInter,gov_cc,gov_rl,instrumental
0.473,0.482,0.494,0.505,0.515,0.527,0.5379999999999999,0.55,0.561,0.5730000000000001,0.584,0.595,0.604,0.61,0.617,0.622,0.626,0.6323615625351056,0.6400906577626683,0.6500033081386801,0.6619656643671956,AGO,sdg3_lifee,3,Life expectancy at birth (years),Africa,17,14788763244.899199,0.83,32866268.0,17,0.12442833364640676,0.27641575297266585,0
0.9173,0.9234,0.9309999999999999,0.9372,0.9426,0.9481,0.9527,0.9569,0.9605,0.9641,0.9674,0.97,0.9719,0.9731,0.9742,0.9749,0.9754,0.9759,0.977670923200796,0.980308140750217,0.9841383174087226,AGO,sdg3_matmort,3,"Maternal mortality rate (per 100,000 live births) ",Africa,18,14788763244.899199,0.99966,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.76,0.7655738316206566,0.7712644943925113,0.7770089238147477,0.7828138245145055,0.787,0.7946060411686062,0.8004517744350039,0.8060748029610636,0.8113268075046847,0.8190000000000001,0.8201693727826579,0.8237334765047706,0.8268736402220895,0.8297117201701383,0.831,0.835,0.8400663442454642,0.8462618129854425,0.8534974508855411,0.8611662661877265,AGO,sdg3_ncds,3,"Age-standardized death rate due to cardiovascular disease, cancer, diabetes, or chronic respiratory disease in adults aged 30–70 years (%)",Africa,5,14788763244.899199,0.907,32866268.0,17,0.12442833364640676,0.27641575297266585,0
0.9997007857998724,0.990349283122191,0.8969691558553188,0.8445110825684061,0.8640137251376687,0.7940520096947691,0.7249964038039202,0.7180091894680662,0.6630607388384819,0.596277099280764,0.5939426159880572,0.5589000000000001,0.4360000000000001,0.3937000000000001,0.3795,0.2835468515168515,0.2302075895224941,0.20001318323108352,0.10762599761622868,0.05226348553319312,0.016440916895654932,AGO,sdg3_swb,3,"Subjective well-being (average ladder score, worst 0-10 best)",Africa,4,14788763244.899199,0.76,32866268.0,4,0.12442833364640676,0.27641575297266585,0
0.9703,0.9692,0.968,0.9666,0.965,0.9632,0.9623,0.9621,0.9618,0.9615,0.9616,0.9617,0.9620000000000001,0.9624,0.963,0.9634,0.9638,0.9641,0.9645,0.964403833954526,0.9640460827155451,AGO,sdg3_tb,3,"Incidence of tuberculosis (per 100,000 population)",Africa,19,14788763244.899199,1.0,32866268.0,19,0.12442833364640676,0.27641575297266585,1
0.5905153387993346,0.6012338201509494,0.6117627838054673,0.6231227999734515,0.6335342435542208,0.6444135146735304,0.6556008890401129,0.6658983791565598,0.6771063920347714,0.6879575311401172,0.6983866824270396,0.7097506937028587,0.7202565037635095,0.731,0.7423686171509303,0.7527761729626405,0.764,0.7750241204301485,0.7853991138226971,0.7967566632192564,0.8073986005026488,AGO,sdg3_traffic,3,"Traffic deaths (per 100,000 population)",Africa,2,14788763244.899199,0.968,32866268.0,4,0.12442833364640676,0.27641575297266585,0
0.7943,0.8003,0.8074,0.8151999999999999,0.8238,0.8331999999999999,0.8427,0.8523,0.8617,0.871,0.8795,0.8875,0.8951,0.9016,0.9071,0.9119,0.9159999999999999,0.9196,0.9228,0.9259328750193468,0.9292399791592412,AGO,sdg3_u5mort,3,"Mortality rate, under-5 (per 1,000 live births)",Africa,19,14788763244.899199,0.9974,32866268.0,19,0.12442833364640676,0.27641575297266585,1
0.22,0.223757722488692,0.23406010010992875,0.2446514196875285,0.2555862889361649,0.24,0.27866858095681835,0.2907043348557821,0.30286027756571343,0.3149700631533676,0.35,0.33841737094666513,0.34961214352775016,0.3604752302536696,0.3710301389773747,0.38,0.391307342739438,0.4,0.4063625603161669,0.40732055220426777,0.4071644135418489,AGO,sdg3_uhc,3,Universal health coverage (UHC) index of service coverage (worst 0-100 best),Africa,5,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.19,0.26,0.27,0.22,0.19,0.15,0.08,0.43,0.41,0.34,0.52,0.46,0.52,0.54,0.55,0.51,0.45,0.42,0.5,0.4462093340767129,0.4618150117837714,AGO,sdg3_vac,3,Percentage of surviving infants who received 2 WHO-recommended vaccines (%),Africa,19,14788763244.899199,1.0,32866268.0,19,0.12442833364640676,0.27641575297266585,1
0.6734495941130715,0.680024035890326,0.6912374831604097,0.7003569321068973,0.709651968706115,0.7186935372004823,0.7271896089844173,0.7380329831531347,0.75374,0.74653,0.75802,0.7802399999999999,0.7789422214415794,0.7883893579711013,0.8028411075164785,0.8121568156561048,0.8201945921973671,0.8275874588114481,0.835651627255991,0.844806779468261,0.8544135566632646,AGO,sdg4_primary,4,Net primary enrollment rate (%),Africa,4,14788763244.899199,1.0,32866268.0,4,0.12442833364640676,0.27641575297266585,1
0.07485355397827273,0.08720214965505954,0.10012412739087707,0.10847920844993797,0.1225342046868366,0.13749046542453516,0.14159989834017495,0.15780483727302833,0.17373000000000002,0.17665999999999998,0.1931452237124347,0.20739,0.2138970220480124,0.2283352533450188,0.2407033887875661,0.2508568072025752,0.2633717015862041,0.2752748962717161,0.28661097101092403,0.29844591775697715,0.3105580627418878,AGO,sdg4_second,4,Lower secondary completion rate (%),Africa,3,14788763244.899199,1.0,32866268.0,4,0.12442833364640676,0.27641575297266585,1
0.6822671014676225,0.6783960688235062,0.6791161088144663,0.6699855540786932,0.6708934986027194,0.6657824660322831,0.6641549152043082,0.6579927685110474,0.6580232288314508,0.6527716098401839,0.64891121187895,0.6495652173780861,0.6401083737389196,0.6410353251153236,0.6393399999999999,0.62903,0.6349199999999999,0.625,0.625,0.6202152925211931,0.6177153960847177,AGO,sdg5_edat,5,Ratio of female-to-male mean years of education received (%),Africa,5,14788763244.899199,1.0,32866268.0,5,0.12442833364640676,0.27641575297266585,1
0.12,0.128,0.138,0.149,0.161,0.173,0.185,0.197,0.21,0.217,0.223,0.22899999999999998,0.236,0.241,0.247,0.252,0.263,0.275,0.2879982738597539,0.2989030893612629,0.3073562906763372,AGO,sdg5_familypl,5,Demand for family planning satisfied by modern methods (% of females aged 15 to 49 who are married or in unions),Africa,18,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.92882,0.92871,0.92805,0.92889,0.9304,0.9326200000000001,0.9332799999999999,0.9346200000000001,0.93553,0.93552,0.9359,0.93531,0.9355600000000001,0.93652,0.9377,0.93904,0.93978,0.9410299999999999,0.94163,0.94228,0.9429285738209444,AGO,sdg5_lfpr,5,Ratio of female-to-male labor force participation rate (%),Africa,20,14788763244.899199,1.0,32866268.0,20,0.12442833364640676,0.27641575297266585,0
0.655,0.655,0.655,0.655,0.65,0.65,0.65,0.65,0.873,0.8859999999999999,0.8859999999999999,0.882,0.841,0.841,0.8680000000000001,0.8680000000000001,0.8680000000000001,0.882,0.8049999999999999,0.8,0.8,AGO,sdg5_parl,5,Seats held by women in national parliament (%),Africa,21,14788763244.899199,1.0,32866268.0,21,0.12442833364640676,0.27641575297266585,0
0.27558,0.28989000000000004,0.30422,0.31856,0.3329,0.34723000000000004,0.35991,0.37259000000000003,0.38528,0.39794,0.41061000000000003,0.42327,0.43591,0.4485500000000001,0.46116999999999997,0.4737400000000001,0.4862800000000001,0.4987700000000001,0.5112471115264073,0.5235259477118889,0.5356546619755415,AGO,sdg6_sanita,6,Population using at least basic sanitation services (%),Africa,18,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.9986577312003196,0.9983410434617379,0.9984043810094544,0.9982630895568564,0.9982265486639432,0.9979488378778024,0.9980340999612668,0.9976029174248902,0.9970377516144984,0.9970085189001678,0.9974129047817412,0.9972302003171748,0.9972472527338678,0.9973373869363872,0.9970961317597647,0.996531195184498,0.9963336491411664,0.9964428422717873,0.9962688173501456,0.9959101064469592,0.995825139818009,AGO,sdg6_scarcew,6,Scarce water consumption embodied in imports (m³/capita),Africa,14,14788763244.899199,1.0,32866268.0,14,0.12442833364640676,0.27641575297266585,0
0.41144,0.42255,0.43377,0.44364,0.45351,0.4633600000000001,0.4715,0.47961000000000004,0.4877,0.49575,0.5037699999999999,0.51175,0.51969,0.52757,0.53542,0.5431699999999999,0.55084,0.55843,0.5655760894970954,0.5723900625516045,0.5790473859464975,AGO,sdg6_water,6,Population using at least basic drinking water services (%),Africa,18,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.3727,0.3796,0.3849,0.3924,0.3994,0.4075,0.4139,0.4191,0.4258,0.4332,0.441,0.4480000000000001,0.4536,0.4615,0.4667,0.4736,0.4805,0.4878522193052857,0.4947491409061912,0.5012336100431987,0.5076361805581507,AGO,sdg7_cleanfuel,7,Population with access to clean fuels and technology for cooking (%),Africa,17,14788763244.899199,1.0,32866268.0,17,0.12442833364640676,0.27641575297266585,1
0.963195931477516,0.9647238579586008,0.964255442541042,0.9593370806566738,0.9606307994289792,0.974884011420414,0.9716051034975016,0.9658168272662384,0.9675678087080656,0.9664079229122056,0.9682146680942184,0.9674005174875088,0.9695976088508208,0.9730326552462528,0.9746944147037828,0.97420369379015,0.9765457708779444,0.9811741613133476,0.982760309418558,0.980194026709273,0.9808483822283484,AGO,sdg7_co2twh,7,CO₂ emissions from fuel combustion for electricity and heating per total electricity output (MtCO₂/TWh),Africa,18,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.2254917679156277,0.2,0.25073,0.26145999999999997,0.27194,0.28217000000000003,0.29224,0.375,0.31246,0.3228800000000001,0.33368000000000003,0.34600000000000003,0.35671,0.36879,0.32,0.42,0.40625,0.41886,0.4170138003641988,0.443133262820511,0.4671404675583834,AGO,sdg7_elecac,7,Population with access to electricity (%),Africa,17,14788763244.899199,1.0,32866268.0,17,0.12442833364640676,0.27641575297266585,1
0.7524521602250226,0.7202858410744797,0.6871776428150843,0.6542649603750887,0.6220358709791722,0.5887082264538496,0.5561482088275251,0.5236726832220651,0.4903179272417265,0.4580401569273768,0.4252188870107444,0.39204,0.35965843773802497,0.3262784781363042,0.29318,0.26088819940293706,0.2275110013615405,0.19496448603276986,0.16241174129470176,0.12903657836037874,0.09675405619844404,AGO,sdg8_accounts,8,Adults with an account at a bank or other financial institution or with a mobile-money-service provider (% of population aged 15 or over),Africa,2,14788763244.899199,1.0,32866268.0,4,0.12442833364640676,0.27641575297266585,1
0.99936,0.99925,0.99926,0.99923,0.9992700000000001,0.99902,0.99915,0.9990000000000001,0.9988100000000001,0.99885,0.9990399999999999,0.9988790995048492,0.9987313027510688,0.9987282220617508,0.9986886486144424,0.9986481786245224,0.9986017666872016,0.9985539878131569,0.99850651896876,0.9984583063325784,0.9984110165062908,AGO,sdg8_impacc,8,"Fatal work-related accidents embodied in imports (per 100,000 population)",Africa,11,14788763244.899199,1.0,32866268.0,11,0.12442833364640676,0.27641575297266585,0
0.9616299999999999,0.96165,0.96129,0.96125,0.9615799999999999,0.9620000000000001,0.96288,0.9636299999999999,0.96388,0.9621799999999999,0.9057,0.92638,0.9262100000000001,0.926,0.92669,0.9271799999999999,0.9277700000000001,0.92881,0.92981,0.93114,0.9302613610813454,AGO,sdg8_unemp,8,Unemployment rate (% of total labor force),Africa,20,14788763244.899199,0.995,32866268.0,20,0.12442833364640676,0.27641575297266585,0
0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001036687673769042,0.00018111563431229413,AGO,sdg9_articles,9,"Scientific and technical journal articles (per 1,000 population)",Africa,19,14788763244.899199,0.12,32866268.0,19,0.12442833364640676,0.27641575297266585,0
0.00105,0.0013599999999999999,0.0027,0.00371,0.0046500000000000005,0.01143,0.015,0.017,0.019000000000000003,0.023000000000000003,0.028000000000000004,0.031,0.065,0.08900000000000001,0.214,0.124,0.13,0.14339000000000002,0.12459407317882434,0.12215795344449833,0.12167264257896387,AGO,sdg9_intuse,9,Population using the internet (%),Africa,18,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.2297133421709279,0.2939146928004727,0.3312022713139749,0.2762452348853661,0.18718502699078413,0.1865033576236952,0.2880300193283895,0.3603092393169445,0.3042326343671428,0.19663219384527644,0.172,0.2630493824855371,0.37075,0.2630493822254785,0.27625,0.2630493816474022,0.2835,0.2630493807519212,0.21425,0.2586547804193093,0.34798010093295195,AGO,sdg9_lpi,9,Logistics Performance Index: Quality of trade and transport-related infrastructure (worst 1-5 best),Africa,5,14788763244.899199,0.7,32866268.0,9,0.12442833364640676,0.27641575297266585,1
8.053251396699519e-07,0.0009085718166908695,0.0018185813446216206,0.002737721591418368,0.003628296387062672,0.004504912645636156,0.005536414763234653,0.0064439315406702976,0.006971509759515781,0.008213574973136122,0.00962750123619613,0.009677827594581958,0.010580627532570514,0.011978010513112591,0.012691511860533222,0.0144,0.013956,0.014603,0.018890999999999998,0.01843878403969325,0.0205826579019314,AGO,sdg9_mobuse,9,Mobile broadband subscriptions (per 100 population),Africa,4,14788763244.899199,0.1,32866268.0,4,0.12442833364640676,0.27641575297266585,1
0.35218000000000005,0.35218000000000005,0.35218000000000005,0.36735,0.38251,0.39768,0.41284,0.4280100000000001,0.44317,0.45833999999999997,0.4735,0.4886700000000001,0.50383,0.519,0.5341600000000001,0.54933,0.5644899999999999,0.5796600000000001,0.59052320656788,0.60261226708637,0.6177678667129524,AGO,sdg11_pipedwat,11,"Access to improved water source, piped (% of urban population)",Africa,18,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.6409846801079537,0.6420860454040324,0.6444276869344341,0.6474440387363074,0.6505199237974282,0.6530897761549452,0.6552726623273535,0.6575746150182569,0.6599460231782823,0.6623471979679314,0.6647582949674552,0.6715351643117955,0.6684493570408001,0.6560565169074457,0.6728250515954913,0.6752460708048896,0.6846225591363708,0.6786295443721225,0.6796249626593842,0.6828525575018034,0.6840816412994256,AGO,sdg11_pm25,11,Annual mean concentration of particulate matter of less than 2.5 microns in diameter (PM2.5) (μg/m³),Africa,18,14788763244.899199,0.9374900777901254,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.5753813166032729,0.5204213019949822,0.5301360477350127,0.5506384241622346,0.5042226044736633,0.4660358370994873,0.4696035879283991,0.4693664282057217,0.4433032357255635,0.4282688274634285,0.4147671453306031,0.38804,0.39450999999999997,0.37706999999999996,0.32206,0.3106161813996484,0.2987670929165848,0.2841222776081144,0.2604175972739283,0.20662294776395546,0.19726907142117173,AGO,sdg11_transport,11,Satisfaction with public transport (%),Africa,4,14788763244.899199,0.826,32866268.0,4,0.12442833364640676,0.27641575297266585,1
0.9993799999999999,0.99921,0.99923,0.99913,0.9990600000000001,0.9989100000000001,0.9989899999999999,0.99871,0.99876,0.99841,0.9986200000000001,0.99851,0.9985,0.99854,0.9986200000000001,0.99866,0.9985041704680548,0.9983555500538096,0.9981830013585152,0.9980251319124568,0.9979086922452006,AGO,sdg13_co2import,13,CO₂ emissions embodied in imports (tCO₂/capita),Africa,16,14788763244.899199,1.0,32866268.0,16,0.12442833364640676,0.27641575297266585,1
0.99424,0.9944200000000001,0.99292,0.99519,0.99019,0.9904799999999999,0.9892799999999999,0.9882799999999999,0.9885700000000001,0.98805,0.98788,0.9877799999999999,0.9870200000000001,0.98785,0.9875700000000001,0.9872299999999999,0.9871700000000001,0.9873200000000001,0.9870604460449142,0.9867160968422044,0.9861753077843176,AGO,sdg13_co2pc,13,Energy-related CO₂ emissions (tCO₂/capita),Africa,18,14788763244.899199,1.0,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.5098286211921828,0.5095701845130072,0.5103915601546386,0.5131930194819775,0.5178780575250383,0.5232780100845622,0.5282944467904307,0.532569915287423,0.5313517644573058,0.5260410776885118,0.5328497919322379,0.5419238075010797,0.5448000000000001,0.5359,0.5323,0.5554,0.5599000000000001,0.5576,0.5537000000000001,0.5497,0.5448409498676371,AGO,sdg14_cleanwat,14,Ocean Health Index: Clean Waters score (worst 0-100 best),Africa,8,14788763244.899199,1.0,32866268.0,8,0.12442833364640676,0.27641575297266585,1
0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,0.009059999999999999,AGO,sdg14_cpma,14,Mean area that is protected in marine sites important to biodiversity (%) ,Africa,19,14788763244.899199,1.0,32866268.0,19,0.12442833364640676,0.27641575297266585,1
0.7756,0.7629,0.7174,0.7266,0.7064999999999999,0.7234,0.8184,0.7889,0.8210999999999999,0.8049,0.8803,0.8738,0.8658,0.8651,0.8788,0.872629802399399,0.8798077968784189,0.899529147784674,0.9285950081523656,0.9584508760602624,0.9806596901376192,AGO,sdg14_fishstocks,14,Fish caught from overexploited or collapsed stocks (% of total catch),Africa,15,14788763244.899199,1.0,32866268.0,15,0.12442833364640676,0.27641575297266585,1
0.7105100000000001,0.60314,0.6299600000000001,0.6651,0.6581699999999999,0.6220399999999999,0.6049599999999999,0.61438,0.61666,0.6597200000000001,0.68001,0.66947,0.6682,0.69011,0.7106600000000001,0.6973588779187128,0.6947766074767635,0.6934872086627374,0.6953236296851794,0.7008981927132734,0.7095318899706449,AGO,sdg14_trawl,14,Fish caught by trawling (%),Africa,15,14788763244.899199,0.99,32866268.0,15,0.12442833364640676,0.27641575297266585,1
0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,AGO,sdg15_cpfa,15,Mean area that is protected in freshwater sites important to biodiversity (%),Africa,19,14788763244.899199,1.0,32866268.0,19,0.12442833364640676,0.27641575297266585,1
0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,0.28367000000000003,AGO,sdg15_cpta,15,Mean area that is protected in terrestrial sites important to biodiversity (%),Africa,19,14788763244.899199,1.0,32866268.0,19,0.12442833364640676,0.27641575297266585,1
0.935,0.935,0.935,0.935,0.935,0.935,0.934,0.935,0.935,0.935,0.935,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.9337291466669811,AGO,sdg15_redlist,15,Red List Index of species survival (worst 0-1 best) ,Africa,20,14788763244.899199,1.0,32866268.0,20,0.12442833364640676,0.27641575297266585,1
0.13348986684497938,0.13737194968905342,0.14168134223647036,0.14762319687122682,0.14734216383914986,0.13591098521368727,0.1323023310070102,0.15447399847034102,0.17550960746664274,0.15272641575345572,0.1191660015706684,0.15002752633810648,0.22,0.23,0.19,0.15,0.18,0.19,0.19,0.26,0.19006732054677572,AGO,sdg16_cpi,16,Corruption Perception Index (worst 0-100 best),Africa,8,14788763244.899199,0.8859999999999999,32866268.0,8,0.12442833364640676,0.27641575297266585,0
0.7894892964322521,0.7865903046443784,0.7892919339759096,0.7853167876899356,0.7850941212943959,0.7872096601313399,0.7810890375792459,0.7854294238473916,0.781510801549152,0.7813275843756766,0.7823079227017686,0.7764890530291473,0.7841628959276018,0.779626410605843,0.7796263837105784,0.7719457013574661,0.7796263292297994,0.7796263016449387,0.7828054298642534,0.7751297037820828,0.7793148093749025,AGO,sdg16_detain,16,Unsentenced detainees (% of prison population),Africa,3,14788763244.899199,0.9683257918552036,32866268.0,7,0.12442833364640676,0.27641575297266585,1
0.9999956000000048,0.9995960000000044,0.999196400000004,0.9987968000000038,0.9983972000000032,0.9979976000000028,0.9975980000000024,0.997198400000002,0.9967988000000017,0.9963992000000012,0.9959996000000008,0.9956,0.9952,0.9948003999999993,0.9944007999999992,0.9940011999999984,0.9936015999999982,0.9932019999999978,0.9928023999999972,0.9924027999999968,0.9920031999999964,AGO,sdg16_homicides,16,"Homicides (per 100,000 population)",Africa,2,14788763244.899199,0.9997,32866268.0,2,0.12442833364640676,0.27641575297266585,1
0.6032710780801751,0.6031614224563615,0.6053501832037237,0.6098028988557602,0.6088743909656619,0.6018061015543095,0.605626886979022,0.6244391614558286,0.6266951647795129,0.598471104217152,0.5842946658061976,0.6145333136886623,0.6459639458203829,0.635,0.6215999999999999,0.6011,0.6200231257397348,0.5958,0.6165,0.6504,0.659490324169179,AGO,sdg16_rsf,16,Press Freedom Index (best 0-100 worst),Africa,6,14788763244.899199,0.9,32866268.0,7,0.12442833364640676,0.27641575297266585,0
0.1592681455161912,0.13379565283823486,0.1939632138790396,0.25528110720718983,0.1642044985051476,0.3547149773834119,0.2633341560055905,0.28387353050805403,0.460951666234136,0.26141854612559146,0.4803164053658004,0.44693,0.363,0.5925,0.4621500000000001,0.5183865506648565,0.6498330268792204,0.5425851555947022,0.6350550444559423,0.6887010543519652,0.6524663218095491,AGO,sdg16_safe,16,Percentage of population who feel safe walking alone at night in the city or area where they live (%),Africa,4,14788763244.899199,0.9,32866268.0,4,0.12442833364640676,0.27641575297266585,1
0.03966,0.03940531411166148,0.04011363798900902,0.040823442501789486,0.041534852290425306,0.03795,0.040920000000000005,0.04367918323700337,0.044396214947141736,0.045113303413245376,0.051210000000000006,0.050604272053085236,0.0516361122567786,0.05234102509005848,0.05267233271945464,0.05250019396554801,0.05188838881873952,0.05125064457201387,0.05118442871317496,0.052082509917875316,0.05384896765373797,AGO,sdg17_govex,17,Government spending on health and education (% of GDP),Africa,4,14788763244.899199,0.15,32866268.0,11,0.12442833364640676,0.27641575297266585,1
0.52788,0.41633,0.26621,0.29581,0.27318000000000003,0.24425,0.46103,0.44987,0.42668,0.22250999999999999,0.34994000000000003,0.44592,0.36225,0.35706000000000004,0.30885,0.18777,0.15721,0.16360999999999998,0.1761261812663582,0.2325337537914093,0.26496466333739666,AGO,sdg17_govrev,17,Other countries: Government revenue excluding grants (% of GDP),Africa,18,14788763244.899199,0.4,32866268.0,18,0.12442833364640676,0.27641575297266585,1
0.11617437466344033,0.12006590824562448,0.12158192521722501,0.1172439131565218,0.10944987999952066,0.1027855672359404,0.09795753369515096,0.09275679195693533,0.08721886469188297,0.08386520198295032,0.08319999999999994,0.08879999999999999,0.09439999999999993,0.0999,0.10219999999999996,0.09050000000000002,0.0816,0.07700000000000007,0.08030000000000004,0.07620000000000005,0.07230000000000003,BDI,sdg1_320pov,1,Poverty headcount ratio at $3.20/day (%),Africa,11,388877061.0093683,1.0,11890781.0,11,0.16778965408137017,0.29562602740262833,1
